"['102716', 'modern-colour', 'Modern Colour']","['102715', 'modern-color', 'Modern Color']"
"['102761', 'modern-primitives', 'Modern Primitives']","['102760', 'modern-primitive', 'Modern Primitive']"
"['102845', 'mohammed-beddiar', 'Mohammed Beddiar']","['102844', 'mohammed-beddar', 'Mohammed Beddar']"
"['102912', 'mole-and-the-level-antz', 'Mole And The Level Antz']","['102911', 'mole-and-the-level-ants', 'Mole And The Level Ants']"
"['102967', 'molotov-jukebox', 'Molotov Jukebox']","['176711', 'molotov-jukebobx', 'molotov jukebobx']"
"['102975', 'molsky-s-mountain-drifters-w-stash-wyslouch-allison-de-groot', ""Molsky's Mountain Drifters w/ Stash Wyslouch & Allison de Groot""]","['102974', 'molsky-s-mountain-drifters-w-bruce-stash-wyslouch-allison-de-groot', ""Molsky's Mountain Drifters w/ Bruce, Stash Wyslouch & Allison de Groot""]"
"['103028', 'monachan-hill', 'Monachan Hill']","['103027', 'monacan-hill', 'Monacan Hill']"
"['103061', 'mondegreens', 'Mondegreens']","['103060', 'mondegreen', 'Mondegreen']"
"['103077', 'money-chicha', 'Money Chicha']","['103076', 'money-chica', 'Money Chica']"
"['103079', 'money-for-nothing', 'Money For Nothing']","['103078', 'money-for-nothin', ""Money For Nothin'""]"
"['103082', 'money-left-to-burn', 'Money Left To Burn']","['103081', 'money-left-t-burn', 'Money Left T Burn']"
"['103158', 'monkey-safarie', 'Monkey Safarie ']","['103157', 'monkey-safari', 'Monkey Safari']"
"['103386', 'mood-rings', 'Mood Rings']","['103385', 'mood-ring', 'Mood Ring']"
"['103446', 'moon-ritual-with-anane-louie-vega', 'Moon Ritual with Anane & Louie Vega']","['103445', 'moon-ritual-w-anane-louie-vega', 'Moon Ritual w/ Anane & Louie Vega']"
"['103549', 'moonsville-collective', 'Moonsville Collective']","['103548', 'moonsville-collecitve', 'Moonsville Collecitve']"
"['103651', 'more-or-less', 'More Or Less']","['103665', 'more-or-les', 'More or Les']"
"['103842', 'mortal-suns', 'Mortal Suns']","['103841', 'mortal-sun', 'Mortal Sun']"
"['104009', 'mother-merey-and-the-blackdirt', 'Mother Merey and the Blackdirt']","['104008', 'mother-merey-and-the-black-dirt', 'Mother Merey and the Black Dirt']"
"['104020', 'mother-tongues', 'Mother Tongues']","['104019', 'mother-tongue', 'Mother Tongue']"
"['105579', 'motley-crue', 'M\xc3\xb6tley Cr\xc3\xbce']","['104074', 'motley-crude', 'Motley Crude']"
"['104130', 'motown-on-mondays', 'Motown on Mondays']","['104129', 'motown-on-monday', 'Motown on Monday']"
"['104287', 'moving-castles', 'Moving Castles']","['104286', 'moving-castle', 'Moving Castle']"
"['104327', 'mozes-the-firstborn', 'Mozes & The Firstborn']","['176733', 'mozes-the-first-born', 'mozes & the first born']"
"['104347', 'mr-carmak', 'Mr Carmak']","['104444', 'mr-carmack', 'Mr. Carmack']"
"['104475', 'mr-goodday', 'Mr. Goodday']","['104474', 'mr-good-day', 'Mr. Good Day']"
"['104668', 'muckrakers', 'Muckrakers']","['104667', 'muckraker', 'Muckraker']"
"['93922', 'muhammadali', 'MUHAMMADALI']","['104723', 'muhammad-ali', 'Muhammad Ali']"
"['104743', 'mulligans-match', 'Mulligans Match']","['104742', 'mulligan-s-match', ""Mulligan's Match""]"
"['104841', 'murder-fm', 'Murder FM']","['104840', 'murder-f-m', 'Murder F.M.']"
"['104871', 'murderburgers', 'Murderburgers']","['176744', 'murderburger', 'murderburger']"
"['104920', 'murray-sawchuk', 'Murray Sawchuk']","['104919', 'murray-sawchuck', 'Murray Sawchuck']"
"['93947', 'mute-swans', 'MUTE SWANS']","['105088', 'mute-swan', 'Mute Swan']"
"['105267', 'my-memory-remains', 'My Memory Remains']","['105266', 'my-memory-remain', 'My Memory Remain']"
"['105493', 'mystic-nights-of-the-cobra', 'Mystic nights of the Cobra']","['105485', 'mystic-knights-of-the-cobra', 'Mystic Knights of the Cobra']"
"['176768', 'nachovelasco', 'nachovelasco']","['106017', 'nacho-velasco', 'Nacho Velasco']"
"['106109', 'nahko-and-medicine-for-the-poeple', 'Nahko and Medicine for the Poeple']","['106108', 'nahko-and-medicine-for-the-people', 'Nahko and Medicine for the People']"
"['106379', 'nashville-electric-company', 'Nashville Electric Company']","['106378', 'nashville-electric-comany', 'Nashville Electric Comany']"
"['106522', 'natasha-bedingfield', 'Natasha Bedingfield']","['106521', 'natasha-bedingfied', 'Natasha Bedingfied']"
"['106651', 'nathan-lockheart', 'Nathan Lockheart']","['106650', 'nathan-lockhart', 'Nathan Lockhart']"
"['106697', 'nathaniel-rateliff-the-night-swetas', 'Nathaniel Rateliff & The Night Swetas']","['106696', 'nathaniel-rateliff-the-night-sweats', 'Nathaniel Rateliff & The Night Sweats']"
"['106722', 'nations-afire', 'Nations Afire']","['106724', 'nations-a-fire', 'Nations a Fire']"
"['106750', 'native-suns', 'Native Suns']","['106749', 'native-sun', 'Native Sun']"
"['176779', 'native-tongues', 'native tongues']","['106751', 'native-tongue', 'Native Tongue']"
"['106765', 'nattalie-rize', 'Nattalie Rize']","['106764', 'nattali-rize', 'Nattali Rize']"
"['106790', 'natural-heights', 'Natural Heights']","['106789', 'natural-height', 'Natural Height']"
"['106792', 'natural-incense', 'Natural Incense']","['106791', 'natural-icense', 'Natural Icense ']"
"['105676', 'nauresaid', 'NAURESAID']","['106828', 'naure-said', 'Naure Sa\xc3\xafd']"
"['106854', 'navigator-of-the-seas', 'Navigator Of The Seas']","['106853', 'navigator-of-the-sea', 'Navigator Of The Sea']"
"['106972', 'necroptic-engorgement', 'Necroptic Engorgement']","['105708', 'necroptic-engoregement', 'NECROPTIC ENGOREGEMENT']"
"['106973', 'necroptic-engorgment', 'Necroptic Engorgment']","['106972', 'necroptic-engorgement', 'Necroptic Engorgement']"
"['107010', 'need-for-mirrors', 'Need for mirrors']","['107008', 'need-for-mirror', 'Need For Mirror']"
"['105713', 'needtobreathe', 'NEEDTOBREATHE']","['107016', 'needtobreath', 'Needtobreath']"
"['107077', 'neil-brock-and-the-cover-ups', 'Neil Brock and The Cover-Ups']","['107078', 'neil-brock-and-the-cover-up', 'Neil Brock and the Cover Up']"
"['107090', 'neil-haven', 'Neil Haven']","['107089', 'neil-have', 'Neil Have']"
"['107165', 'nels-andrews', 'Nels Andrews']","['107164', 'nels-andrew', 'Nels Andrew']"
"['107383', 'nevayda-gunn', 'Nevayda Gunn']","['107382', 'nevayda-gun', 'Nevayda Gun']"
"['107584', 'new-medicine', 'New Medicine']","['107583', 'new-mediciine', 'New Mediciine']"
"['107631', 'new-riders-of-the-purple-sage', 'New Riders of the Purple Sage']","['176800', 'new-riders-fo-the-purple-sage', 'new riders fo the purple sage']"
"['107681', 'new-volumes', 'New Volumes']","['107680', 'new-volume', 'New Volume']"
"['107686', 'new-way-one', 'New Way One']","['107685', 'new-way-on', 'New Way On']"
"['107729', 'newsongonline', 'NewSongOnline']","['107760', 'newsong-online', 'Newsong Online']"
"['107793', 'next-years-end', 'Next Years End']","['107792', 'next-year-s-end', ""Next Year's End""]"
"['107913', 'nick-blacka', 'Nick Blacka,']","['107912', 'nick-black', 'Nick Black']"
"['107945', 'nick-curly', 'Nick Curly']","['107944', 'nick-curley', 'Nick Curley']"
"['108015', 'nick-johnston', 'Nick Johnston']","['108014', 'nick-johnson', 'Nick Johnson']"
"['108037', 'nick-martino', 'Nick Martino']","['108036', 'nick-martin', 'Nick Martin']"
"['108104', 'nick-thomas-the-spill-canvas', 'Nick Thomas (The Spill Canvas)']","['108105', 'nick-thomas-of-the-spill-canvas', 'Nick Thomas of The Spill Canvas']"
"['108118', 'nick-watherhouse', 'Nick Watherhouse']","['108117', 'nick-waterhouse', 'Nick Waterhouse']"
"['108151', 'nicki-bluhm-the-gramblers', 'Nicki Bluhm & The Gramblers']","['108150', 'nicki-bluhm-the-gamblers', 'Nicki Bluhm & The Gamblers']"
"['108153', 'nicki-blum-the-gramblers', 'Nicki Blum & The Gramblers']","['108151', 'nicki-bluhm-the-gramblers', 'Nicki Bluhm & The Gramblers']"
"['108159', 'nicki-parrott', 'Nicki Parrott']","['108158', 'nicki-parrot', 'Nicki Parrot']"
"['108191', 'nico-blackout', 'Nico Blackout']","['108190', 'nico-black-out', 'Nico Black Out']"
"['108413', 'night-drive', 'Night Drive']","['108412', 'night-dive', 'Night Dive']"
"['108416', 'night-fevers', 'Night Fevers']","['108415', 'night-fever', 'Night Fever']"
"['108420', 'night-gaunts', 'Night Gaunts']","['108419', 'night-gaunt', 'Night Gaunt ']"
"['108480', 'nightbirds', 'Nightbirds']","['108479', 'nightbird', 'Nightbird']"
"['108490', 'nighthawks', 'Nighthawks']","['108489', 'nighthawk', 'Nighthawk']"
"['108524', 'nightshades', 'Nightshades']","['108523', 'nightshade', 'Nightshade']"
"['108699', 'nils-injein', 'Nils Injein']","['108698', 'nils-indjein', 'Nils Indjein']"
"['108736', 'nina-ferraro', 'Nina Ferraro']","['108735', 'nina-feraro', 'Nina Feraro']"
"['108748', 'nina-kraviz', 'Nina Kraviz']","['108747', 'nina-kravitz', 'Nina Kravitz']"
"['108816', 'nino-de-angelo', 'Nino De Angelo']","['108815', 'nino-d-angelo', ""Nino D'Angelo""]"
"['108912', 'nnamdi-ogbonnya', 'Nnamdi Ogbonnya']","['108911', 'nnamdi-ogbonnaya', 'Nnamdi Ogbonnaya']"
"['109005', 'no-honor-among-thieves', 'No Honor Among Thieves']","['109004', 'no-honor-among-theives', 'No Honor Among Theives']"
"['109093', 'no-regrets', 'No Regrets']","['109092', 'no-regret', 'No Regret']"
"['105855', 'no-returns', 'NO RETURNS']","['109106', 'no-return', 'No Return']"
"['109316', 'nocturnal-depression', 'Nocturnal Depression']","['109315', 'nocturnal-delression', 'Nocturnal Delression']"
"['109337', 'noel-gallahger-s-high-flying-birds', ""Noel Gallahger's High Flying Birds""]","['109336', 'noel-gallaghers-high-flying-birds', 'Noel Gallagher\xe2\x80\x99s High Flying Birds']"
"['109402', 'noise-of-terror', 'Noise of Terror']","['109401', 'noise-of-error', 'Noise of Error']"
"['109408', 'noisebleedssound', 'Noisebleedssound']","['109407', 'noisebleedsound', 'Noisebleedsound']"
"['109403', 'noisebleedssounds', 'NoiseBleedsSounds']","['109408', 'noisebleedssound', 'Noisebleedssound']"
"['109552', 'nor-eddine-bahha', 'Nor Eddine Bahha']","['109551', 'nor-eddine-baha', 'Nor Eddine Baha']"
"['109586', 'nordlund-the-nomad-assembly', 'Nordlund & the Nomad Assembly']","['109585', 'nordlun-the-nomad-assembly', 'Nordlun & The Nomad Assembly']"
"['109668', 'north-of-navasota', 'North Of Navasota']","['109685', 'north-of-navaosota', 'North of Navaosota']"
"['109679', 'north-till-dawn', 'North Till Dawn']","['109678', 'north-til-dawn', 'North Til Dawn']"
"['109779', 'nostalgia', 'Nostalgia']","['109778', 'nostalghia', 'Nostalghia']"
"['109882', 'nothing-but-heros', 'Nothing but Heros']","['109864', 'nothing-but-heroes', 'Nothing But Heroes']"
"['109866', 'nothing-but-thieves', 'Nothing But Thieves']","['109865', 'nothing-but-theives', 'Nothing But Theives']"
"['110261', 'o2-academy-islingtons', 'O2 Academy IslingtonS']","['110260', 'o2-academy-islington', 'O2 Academy Islington']"
"['110262', 'o2-academy2-islington', 'O2 Academy2 Islington']","['110261', 'o2-academy-islingtons', 'O2 Academy IslingtonS']"
"['110586', 'obliterates', 'Obliterates']","['110585', 'obliterate', 'Obliterate']"
"['110589', 'obliterations', 'Obliterations']","['110588', 'obliteration', 'Obliteration']"
"['110295', 'oceanside-soundsystem', 'OCEANSIDE SOUNDSYSTEM']","['110722', 'oceanside-sound-system', 'Oceanside Sound System']"
"['110753', 'octo-gatos', 'Octo-Gatos']","['110751', 'octo-gato', 'Octo Gato']"
"['110824', 'oddisee-and-goodcompny', 'Oddisee and GoodCompny']","['110302', 'oddisee-and-good-compny', 'ODDISEE AND GOOD COMPNY']"
"['110838', 'odds-of-an-afterthought', 'Odds of an Afterthought']","['110837', 'odds-of-an-after-thought', 'Odds of an After Thought']"
"['110925', 'of-monsters-and-men', 'Of Monsters and Men']","['110923', 'of-monster-and-men', 'Of Monster and Men']"
"['110955', 'of-the-sunn', 'Of the Sunn']","['110307', 'of-the-sun', 'OF THE SUN']"
"['176880', 'ol-silvertongue', ""ol'silvertongue""]","['111191', 'ol-silver-tongue', ""Ol'Silver tongue""]"
"['111277', 'old-man-luedecke', 'Old Man Luedecke']","['111276', 'old-man-ludecke', 'Old Man Ludecke']"
"['111427', 'oliver-kolletzki', 'Oliver Kolletzki']","['111426', 'oliver-koletzki', 'Oliver Koletzki']"
"['111498', 'olivia-mainville-the-aquatic-troupe', 'Olivia Mainville & The Aquatic Troupe']","['111499', 'olivia-mainville-and-the-aquatic-troupe', 'Olivia Mainville and the Aquatic Troupe']"
"['111805', 'one-day-elliott', 'One Day Elliott']","['111804', 'one-day-elliot', 'One Day Elliot']"
"['111903', 'one-pin-shorts', 'One Pin Shorts']","['111902', 'one-pin-short', 'One Pin Short']"
"['112017', 'onklp-de-fjerne-slektningene', 'OnklP & De Fjerne Slektningene']","['112016', 'onklp-de-fjerne-slekntingene', 'OnklP & De Fjerne Slekntingene']"
"['112356', 'orchestra-del-teatro-vittorio-emanuele-di-messina-diretta-dal-mdeg-valter-sivilotti', 'Orchestra del Teatro Vittorio Emanuele di Messina, diretta dal M\xc2\xb0 Valter Sivilotti']","['112355', 'orchestra-del-teatro-vittorio-emanuele-di-messina-diretta-dal-maestro-valter-sivilotti', 'Orchestra del Teatro Vittorio Emanuele di Messina, diretta dal Maestro Valter Sivilotti']"
"['112430', 'organic-androids', 'Organic Androids']","['112429', 'organic-andoids', 'Organic Andoids']"
"['112517', 'orlando-lefleming', 'Orlando LeFleming']","['112516', 'orlando-le-fleming', 'Orlando Le Fleming']"
"['112577', 'orsome-wells', 'Orsome wells']","['112576', 'orsome-welles', 'Orsome Welles']"
"['112820', 'oui-legionnaires', 'Oui Legionnaires']","['112819', 'oui-legionaires', 'Oui Legionaires']"
"['113108', 'overthrow-the-pharoah', 'Overthrow the Pharoah']","['113107', 'overthrow-the-pharaoh', 'Overthrow The Pharaoh']"
"['113205', 'oxymorrons', 'Oxymorrons']","['113204', 'oxymorons', 'Oxymorons']"
"['113244', 'ozzy-ozzspawn', 'Ozzy OzzSpawn']","['113245', 'ozzy-ozzpawn', 'Ozzy Ozzpawn']"
"['113752', 'paa-kow-s-by-all-menas-band', ""Paa Kow's By All Menas Band""]","['113751', 'paa-kow-s-by-all-means-band', ""Paa Kow's By All Means Band""]"
"['113902', 'paige-allbritton', 'Paige Allbritton']","['113901', 'paige-albritton', 'Paige Albritton']"
"['176947', 'pallbearer', 'pallbearer']","['114010', 'pallbeaerer', 'Pallbeaerer']"
"['114012', 'palle-mikkelborg', 'Palle Mikkelborg']","['114011', 'palle-mikkeborg', 'Palle Mikkeborg']"
"['114023', 'palm-reader', 'Palm Reader']","['114022', 'palm-rader', 'Palm Rader']"
"['114189', 'panteros666', 'Panteros666']","['113343', 'panteros-666', 'PANTEROS 666']"
"['114196', 'panther-campe', 'Panther Campe']","['114195', 'panther-camp', 'Panther Camp']"
"['114236', 'paolo-sappia', 'Paolo Sappia']","['114235', 'paolo-sapia', 'Paolo Sapia']"
"['114253', 'papa-malli', 'Papa Malli']","['114252', 'papa-mali', 'Papa Mali']"
"['114258', 'papa-shangos', 'Papa Shangos']","['114257', 'papa-shango', 'Papa Shango']"
"['176956', 'paper-lanterns', 'paper lanterns']","['114291', 'paper-lantern', 'Paper Lantern']"
"['114311', 'paper-tigers', 'Paper Tigers']","['114310', 'paper-tiger', 'Paper Tiger']"
"['114313', 'paper-trails', 'Paper Trails']","['114312', 'paper-trail', 'Paper Trail']"
"['114356', 'paquito-drivera', 'Paquito D\xe2\x80\x99Rivera']","['114355', 'paquito-d-rivera', ""Paquito D'Rivera""]"
"['114368', 'parabelles', 'Parabelles']","['114367', 'parabelle', 'Parabelle']"
"['114463', 'parasitic-ejeculation', 'Parasitic Ejeculation']","['114462', 'parasitic-ejaculation', 'Parasitic Ejaculation']"
"['114532', 'parker-milsap', 'Parker Milsap']","['114531', 'parker-millsap', 'Parker Millsap']"
"['114588', 'parsonsfield', 'Parsonsfield']","['114587', 'parsonfield', 'Parsonfield']"
"['114763', 'passive-agression', 'Passive Agression']","['114762', 'passive-aggression', 'Passive Aggression']"
"['114798', 'pat-barker', 'Pat Barker']","['114797', 'pat-baker', 'Pat Baker']"
"['114801', 'pat-benatar-neil-giraldo', 'Pat Benatar Neil Giraldo']","['114800', 'pat-benatar-neil-geraldo', 'Pat Benatar & Neil Geraldo']"
"['114820', 'pat-farrell', 'Pat Farrell']","['114819', 'pat-farell', 'Pat Farell']"
"['114839', 'pat-llewwllyn-the-parade', 'Pat Llewwllyn & the Parade']","['114838', 'pat-llewllyn-the-parade', 'Pat Llewllyn & the Parade']"
"['114878', 'pat-stone-the-dirty-booty', 'Pat Stone & The Dirty Booty']","['114879', 'pat-stone-the-dirty-boots', 'Pat Stone & the Dirty Boots']"
"['115009', 'patrick-drowney', 'Patrick Drowney']","['115008', 'patrick-droney', 'Patrick Droney']"
"['115069', 'patrick-sweany', 'Patrick Sweany']","['115068', 'patrick-sweaney', 'Patrick Sweaney']"
"['115082', 'patrick-wolff', 'Patrick Wolff']","['115081', 'patrick-wolf', 'Patrick Wolf']"
"['115162', 'paul-barrere-fred-tackett-of-little-feat', 'Paul Barrere & Fred Tackett of Little Feat']","['115161', 'paul-barrere-fred-tackett-from-little-feat', 'Paul Barrere & Fred Tackett from Little Feat']"
"['115188', 'paul-brant', 'Paul Brant']","['115187', 'paul-brandt', 'Paul Brandt']"
"['115268', 'paul-hanson-bassoon-saxophones', 'Paul Hanson - bassoon & saxophones']","['115265', 'paul-hanson-bassoon-saxophone', 'Paul Hanson - Bassoon & Saxophone']"
"['115287', 'paul-johnston', 'Paul Johnston']","['115286', 'paul-johnson', 'Paul Johnson']"
"['115520', 'pavel-kolsnikov-piano', 'Pavel Kolsnikov, piano']","['115519', 'pavel-kolesnikov-piano', 'Pavel Kolesnikov, piano']"
"['115604', 'peacekeepers', 'Peacekeepers']","['115603', 'peacekeeper', 'Peacekeeper']"
"['115684', 'pedestrians', 'Pedestrians']","['115683', 'pedestrian', 'Pedestrian']"
"['115809', 'penniless-cove', 'Penniless Cove']","['115808', 'penniles-cove', 'Penniles Cove']"
"['115839', 'pentatronix', 'Pentatronix']","['115838', 'pentatonix', 'Pentatonix']"
"['115873', 'people-s-champs', ""People's Champs""]","['115872', 'people-s-champ', ""People's Champ""]"
"['115923', 'perceives-persist', 'Perceives/Persist']","['115922', 'perceive-persist', 'Perceive/persist']"
"['115947', 'perfect-crimes', 'Perfect Crimes']","['115946', 'perfect-crime', 'Perfect Crime']"
"['115959', 'perfect-stranger', 'Perfect Stranger']","['115958', 'perfect-stanger', 'Perfect Stanger']"
"['115960', 'perfect-strangers', 'Perfect Strangers']","['115959', 'perfect-stranger', 'Perfect Stranger']"
"['115969', 'performing-prince-s-dirty-mind', ""Performing Prince's Dirty Mind""]","['115968', 'performing-prince-dirty-mind', 'Performing Prince Dirty Mind']"
"['116069', 'persons-places-things', 'Persons/Places/Things']","['116068', 'persons-paces-things', 'Persons/Paces/Things']"
"['116081', 'perturbator', 'Perturbator']","['116080', 'pertubator', 'Pertubator']"
"['116100', 'pet-clinic', 'Pet Clinic']","['116099', 'pet-cinic', 'Pet Cinic']"
"['116383', 'peter-and-the-testtube-babies', 'Peter and the Testtube Babies']","['116382', 'peter-and-the-test-tube-babies', 'Peter and the Test Tube Babies']"
"['116233', 'peter-brutnell', 'Peter Brutnell']","['116232', 'peter-bruntnell', 'Peter Bruntnell']"
"['116325', 'peter-pan-speedrock', 'Peter Pan Speedrock']","['176992', 'peter-pan-speed-rock', 'peter pan speed rock']"
"['116349', 'peter-rosendal', 'Peter Rosendal']","['116348', 'peter-rosenal', 'Peter Rosenal']"
"['116373', 'peter-von-troy', 'Peter Von Troy']","['116372', 'peter-von-toy', 'Peter Von Toy']"
"['116454', 'pettybreakers-a-tribute-to-tom-petty-the-heartbreakers', 'PettyBreakers-A Tribute to Tom Petty & The Heartbreakers']","['116453', 'pettybreakers-a-tribute-to-tom-petty-heartbreakers', 'PettyBreakers-A Tribute To Tom Petty & HeartBreakers']"
"['116471', 'peveneverett', 'PevenEverett']","['116470', 'peven-everett', 'Peven Everett']"
"['113475', 'phantogram', 'PHANTOGRAM']","['116513', 'phantograhm', 'Phantograhm']"
"['116605', 'phenomenal1', 'Phenomenal1']","['116604', 'phenomenal-1', 'Phenomenal 1']"
"['116706', 'phil-odonnell', 'Phil O\xe2\x80\x99Donnell']","['116705', 'phil-o-donnell', ""Phil O'Donnell""]"
"['116812', 'philippe-bussonnet', 'Philippe Bussonnet']","['116811', 'philippe-bussonet', 'Philippe Bussonet']"
"['116910', 'phoebe-bridges', 'Phoebe Bridges']","['116909', 'phoebe-bridgers', 'Phoebe Bridgers']"
"['116964', 'phosphore-elephants', 'Phosphore Elephants']","['116963', 'phosphor-elephants', 'Phosphor Elephants']"
"['116966', 'phosphorescent', 'Phosphorescent']","['116965', 'phosphorecent', 'Phosphorecent']"
"['113498', 'phresh-boiz', 'PHRESH BOIZ']","['116986', 'phresh-boiiz', 'Phresh Boiiz']"
"['117036', 'pianolectro', 'Pianolectro']","['117035', 'pianoelectro', 'Pianoelectro']"
"['117039', 'pianos-become-the-teeth', 'Pianos Become the Teeth']","['117038', 'pianos-become-the-teeeth', 'Pianos Become the Teeeth']"
"['117056', 'pickens-ivy', 'Pickens Ivy']","['117055', 'pickens-ivey', 'Pickens Ivey']"
"['117080', 'picture-perfect-skylines', 'Picture Perfect Skylines']","['117079', 'picture-perfect-skyline', 'Picture Perfect Skyline']"
"['117122', 'piergiorgio-marchesini-batterie', 'Piergiorgio Marchesini, batterie']","['117121', 'piergiorgio-marchesini-batteria', 'Piergiorgio Marchesini Batteria']"
"['117126', 'piero-delgaudio', 'Piero DelGaudio']","['117125', 'piero-del-gaudio', 'Piero Del Gaudio']"
"['177008', 'piers-facini', 'piers facini']","['117180', 'piers-faccini', 'Piers Faccini']"
"['117259', 'pillowtalk', 'Pillowtalk']","['117257', 'pillowtak', 'PillowTak']"
"['117311', 'piney-woodsplayers', 'Piney WoodsPlayers']","['117310', 'piney-woods-players', 'Piney Woods Players']"
"['117724', 'plastic-smiles', 'Plastic Smiles']","['117723', 'plastic-smile', 'Plastic Smile']"
"['117759', 'play-club-djs', 'Play Club Djs']","['117758', 'play-club-dj', 'Play Club Dj']"
"['117786', 'playing-dead', 'Playing Dead']","['117785', 'playin-dead', ""Playin' Dead""]"
"['117843', 'plebian-grandstand', 'Plebian Grandstand']","['117842', 'plebeian-grandstand', 'Plebeian Grandstand']"
"['113586', 'plush-a-tribute-to-stone-temple-piolits', 'PLUSH  A TRIBUTE TO STONE TEMPLE PIOLITS']","['117892', 'plush-a-tribute-to-stone-temple-pilots', 'Plush - A Tribute to Stone Temple Pilots']"
"['118175', 'pongos-groove', 'Pongo\xe2\x80\x99s Groove ']","['118174', 'pongo-s-groove', ""Pongo's Groove""]"
"['118289', 'popes-of-chillitown', 'Popes of Chillitown']","['118287', 'popes-of-chilitown', 'Popes Of Chilitown']"
"['118288', 'popes-of-chilltown', 'Popes Of Chilltown']","['118289', 'popes-of-chillitown', 'Popes of Chillitown']"
"['118315', 'popscene-djs', 'Popscene DJs']","['118314', 'popscene-dj-s', ""Popscene DJ's""]"
"['118437', 'positive-vibr8tions', 'Positive Vibr8tions']","['118436', 'positive-vibr8ions', 'Positive Vibr8ions']"
"['118446', 'possessed-by-paul-james', 'Possessed by Paul James']","['118445', 'possessed-by-paul-jame', 'Possessed by Paul Jame']"
"['118463', 'post-mortems', 'Post Mortems']","['118462', 'post-mortem', 'Post Mortem']"
"['118535', 'pottymouth', 'Pottymouth']","['118534', 'potty-mouth', 'Potty Mouth']"
"['118543', 'pour-habit', 'Pour Habit']","['118542', 'pour-habbit', 'Pour Habbit']"
"['118593', 'powerlines', 'Powerlines']","['118592', 'powerline', 'Powerline']"
"['118689', 'predator-dub-assassins', 'Predator Dub Assassins']","['118688', 'predator-dub-assasins', 'Predator Dub Assasins']"
"['113648', 'predatorial', 'PREDATORIAL']","['118690', 'predatoria', 'Predatoria']"
"['118718', 'premonitions', 'Premonitions']","['118717', 'premonition', 'Premonition']"
"['118741', 'presidents-of-the-unted-states-of-america', 'Presidents of the Unted States of America']","['118740', 'presidents-of-the-united-sates-of-america', 'Presidents Of The United Sates Of America']"
"['118768', 'pressure-points', 'Pressure Points']","['118767', 'pressure-point', 'Pressure Point']"
"['118808', 'pretty-grity', 'Pretty Grity']","['118807', 'pretty-gritty', 'Pretty Gritty']"
"['118882', 'primadonnaz', 'Primadonnaz']","['118881', 'primadonna', 'Primadonna']"
"['118959', 'prince-ruperts-drops', 'Prince Ruperts Drops']","['118958', 'prince-rupert-s-drops', ""Prince Rupert's Drops""]"
"['118968', 'princess-dewclaw', 'Princess Dewclaw']","['118967', 'princess-declaw', 'Princess Declaw']"
"['119055', 'problematica', 'Problematica']","['119054', 'problematic', 'Problematic']"
"['119104', 'professor-feathers-on-bass-organ-vocals', 'Professor Feathers on bass/organ/vocals']","['119103', 'professor-feathers-on-bass-organ-and-vocals', 'Professor Feathers on bass, organ and vocals']"
"['119151', 'project-armagedon', 'Project Armagedon']","['119150', 'project-armageddon', 'Project Armageddon']"
"['119152', 'project-armaggedon', 'Project Armaggedon']","['119151', 'project-armagedon', 'Project Armagedon']"
"['119319', 'protagonists', 'Protagonists']","['113677', 'protagonist', 'PROTAGONIST']"
"['119330', 'protestera', 'Protestera']","['119329', 'protester', 'Protester']"
"['113701', 'psycroptric', 'PSYCROPTRIC']","['119501', 'psycroptic', 'Psycroptic']"
"['119540', 'public-display-of-aggression', 'Public Display of Aggression']","['119539', 'public-display-of-aggresion', 'Public Display Of Aggresion']"
"['119649', 'punch-face-champions', 'Punch Face Champions']","['119648', 'punch-face-champion', 'Punch Face Champion']"
"['119796', 'purple-suns', 'Purple Suns']","['119795', 'purple-sun', 'Purple Sun']"
"['119857', 'pussywillows', 'Pussywillows']","['119856', 'pussywillow', 'Pussywillow']"
"['120017', 'quaker-city-nighthawks', 'Quaker City Nighthawks']","['120016', 'quaker-city-night-hawks', 'Quaker City Night Hawks']"
"['120094', 'queen-city-silverstars', 'Queen City Silverstars']","['120093', 'queen-city-silver-stars', 'Queen City Silver Stars']"
"['120126', 'queensryche', 'Queensr\xc3\xbfche']","['120125', 'queensrych', 'Queensrych']"
"['119975', 'quitapenas', 'QUITAPENAS']","['120264', 'quita-penas', 'Quita Penas']"
"['120267', 'quite-personal', 'Quite Personal']","['120266', 'quite-persona', 'Quite Persona']"
"['120876', 'rabia-sorda', 'Rabia Sorda']","['120875', 'rabi-sorda', 'Rabi Sorda']"
"['120986', 'rachel-platten', 'Rachel Platten']","['120985', 'rachel-platte', 'Rachel Platte']"
"['121180', 'rae-sremmurd', 'Rae Sremmurd']","['177092', 'rae-sreemmurd', 'rae sreemmurd']"
"['121261', 'raggy-monsters', 'Raggy Monsters']","['121260', 'raggy-monster', 'Raggy Monster']"
"['121379', 'rainer-trueby', 'Rainer Trueby']","['121378', 'rainer-truby', 'Rainer Truby']"
"['121481', 'ralph-roddenbery', 'Ralph Roddenbery']","['121480', 'ralph-roddenberry', 'Ralph Roddenberry']"
"['121498', 'ralphonze90', 'Ralphonze90']","['121497', 'ralphonze-90', 'Ralphonze 90']"
"['121604', 'randall-conrad-ollinger', 'Randall Conrad Ollinger']","['121603', 'randall-conrad-olinger', 'Randall Conrad Olinger']"
